Hip desired,Hip actual,Knee desired,Knee actual,Ankle desired,Ankle actual,M_term Hip,M_term Knee,M_term Ankle
-2.44879,-2.73049,-3.95257,-3.98835,0.304118,-0.207087,-2.29744,-0.448858,-0.0475753
-2.41994,-2.73049,-3.93765,-3.98835,0.299729,-0.207087,-2.29415,-0.444588,-0.0470942
-2.38855,-2.73049,-3.92035,-3.98835,0.274774,-0.207087,-2.28998,-0.4399,-0.046565
-2.35541,-2.73049,-3.90029,-3.98835,0.250204,-0.207087,-2.28496,-0.434795,-0.0459881
-2.25655,-2.45744,-3.88267,-3.98835,0.215331,-0.207087,-2.279,-0.429175,-0.0453574
-2.22538,-2.45744,-3.86282,-3.98835,0.19457,-0.207087,-2.27231,-0.423306,-0.0446987
-2.19751,-2.45744,-3.83353,-3.98835,0.183375,-0.207087,-2.26459,-0.416796,-0.0439492
-2.16936,-2.45744,-3.80765,-3.98835,0.174919,-0.207087,-2.25609,-0.409955,-0.0431786
-2.14216,-2.45744,-3.78464,-3.98835,0.165843,-0.207087,-2.2468,-0.402774,-0.0423747
-2.11285,-2.45744,-3.76478,-3.98835,0.162197,-0.207087,-2.23673,-0.395269,-0.0415505
-2.08457,-2.45744,-3.73892,-3.98835,0.167858,-0.207087,-2.22573,-0.387237,-0.0406435
-1.98435,-2.18439,-3.72322,-3.98835,0.165962,-0.207087,-2.21396,-0.378877,-0.0397046
-1.95343,-2.18439,-3.70059,-3.98835,0.169538,-0.207087,-2.20137,-0.370126,-0.0387151
-1.92108,-2.18439,-3.68648,-3.98835,0.170615,-0.207087,-2.18809,-0.361174,-0.0377198
-1.82623,-1.91134,-3.67568,-3.98835,0.17002,-0.207087,-2.17392,-0.351717,-0.0366498
-1.79476,-1.91134,-3.65468,-3.98835,0.176553,-0.207087,-2.15895,-0.341881,-0.0355306
-1.76149,-1.91134,-3.6356,-3.98835,0.175451,-0.207087,-2.14323,-0.33173,-0.0343755
-1.72764,-1.91134,-3.61854,-3.98835,0.179816,-0.207087,-2.12676,-0.321268,-0.0331849
-1.70004,-1.91134,-3.48639,-3.68155,0.178334,-0.207087,-2.10831,-0.308661,-0.0317442
-1.66961,-1.91134,-3.47248,-3.68155,0.329707,-0.207087,-2.09034,-0.297532,-0.0304716
-1.63098,-1.91134,-3.45495,-3.68155,0.319525,-0.207087,-2.07157,-0.286003,-0.0291587
-1.58961,-1.91134,-3.44788,-3.68155,0.310656,-0.207087,-2.05219,-0.274356,-0.0278438
-1.54736,-1.91134,-3.4314,-3.68155,0.301022,-0.207087,-2.03195,-0.262186,-0.0264519
-1.50338,-1.91134,-3.41369,-3.68155,0.281411,-0.207087,-2.011,-0.249732,-0.0250276
-1.39636,-1.63829,-3.40144,-3.68155,0.249533,-0.207087,-1.98925,-0.236843,-0.0235589
-1.35101,-1.63829,-3.37608,-3.68155,0.223004,-0.207087,-1.96681,-0.223675,-0.0220526
-1.30877,-1.63829,-3.34545,-3.68155,0.201133,-0.207087,-1.9436,-0.210083,-0.020503
-1.20466,-1.36524,-3.33712,-3.68155,0.180838,-0.207087,-1.91979,-0.196352,-0.0189544
-1.1667,-1.36524,-3.30181,-3.68155,0.17715,-0.207087,-1.89511,-0.182029,-0.0173263
-1.12838,-1.36524,-3.28061,-3.68155,0.169894,-0.207087,-1.8699,-0.167666,-0.0156941
-1.09039,-1.36524,-3.25318,-3.68155,0.170634,-0.207087,-1.84392,-0.15284,-0.0140086
-0.990494,-1.09219,-3.24209,-3.68155,0.171633,-0.207087,-1.81732,-0.13779,-0.0123137
-0.951565,-1.09219,-3.22654,-3.68155,0.170423,-0.207087,-1.79013,-0.122589,-0.0105855
-0.911462,-1.09219,-3.20323,-3.68155,0.17549,-0.207087,-1.76219,-0.106937,-0.00879987
-0.868535,-1.09219,-3.1823,-3.68155,0.172944,-0.207087,-1.73364,-0.0910577,-0.00698826
-0.825048,-1.09219,-3.16362,-3.68155,0.16935,-0.207087,-1.70448,-0.074956,-0.00515129
-0.779802,-1.09219,-3.1444,-3.68155,0.174716,-0.207087,-1.6747,-0.0585789,-0.0032774
-0.73652,-1.09219,-3.11882,-3.68155,0.174604,-0.207087,-1.64424,-0.0418276,-0.00135518
-0.690544,-1.09219,-3.10991,-3.68155,0.175952,-0.207087,-1.61335,-0.0251499,0.000542077
-0.636844,-1.09219,-2.98238,-3.37476,0.170641,-0.207087,-1.58104,-0.00644013,0.00268544
-0.539535,-0.819146,-2.98441,-3.37476,0.317373,-0.207087,-1.54893,0.0108419,0.00465733
-0.492457,-0.819146,-2.97799,-3.37476,0.309715,-0.207087,-1.51635,0.0281521,0.00662687
-0.447287,-0.819146,-2.95538,-3.37476,0.300376,-0.207087,-1.48306,0.046019,0.00867115
-0.346438,-0.546097,-2.96546,-3.37476,0.296356,-0.207087,-1.44936,0.0637609,0.0107058
-0.295838,-0.546097,-2.94717,-3.37476,0.271156,-0.207087,-1.41505,0.0818746,0.0127779
-0.24573,-0.546097,-2.92704,-3.37476,0.246215,-0.207087,-1.38022,0.100205,0.0148748
-0.194963,-0.546097,-2.8968,-3.37476,0.22068,-0.207087,-1.34478,0.118961,0.0170309
-0.141784,-0.546097,-2.84817,-3.37476,0.376904,0,-1.30877,0.137892,0.0193609
-0.0947409,-0.546097,-2.82625,-3.37476,0.352413,0,-1.27239,0.15688,0.0215269
-0.0459455,-0.546097,-2.80244,-3.37476,0.328543,0,-1.23552,0.176109,0.0237206
0.000430627,-0.546097,-2.66949,-3.06796,0.310099,0,-1.19769,0.197058,0.026108
0.0427706,-0.546097,-2.65091,-3.06796,0.45193,0,-1.15992,0.216587,0.0283308
0.09009,-0.546097,-2.64069,-3.06796,0.443579,0,-1.12176,0.23613,0.0305448
0.136751,-0.546097,-2.6237,-3.06796,0.43487,0,-1.0831,0.256004,0.032812
0.179651,-0.546097,-2.59887,-3.06796,0.430068,0,-1.04397,0.276194,0.0351255
0.225263,-0.546097,-2.58219,-3.06796,0.418954,0,-1.00449,0.296331,0.0374224
0.270496,-0.546097,-2.56398,-3.06796,0.393689,0,-0.964606,0.316619,0.0397415
0.31384,-0.546097,-2.54503,-3.06796,0.370657,0,-0.924334,0.337041,0.0420709
0.355531,-0.546097,-2.52481,-3.06796,0.349052,0,-0.883672,0.35765,0.0444264
0.391395,-0.546097,-2.51481,-3.06796,0.328055,0,-0.842688,0.37822,0.0467579
0.418739,-0.546097,-2.52832,-3.06796,0.308037,0,-0.801406,0.398571,0.0490544
0.448145,-0.546097,-2.537,-3.06796,0.297882,0,-0.759756,0.419175,0.0513755
0.471193,-0.546097,-2.56105,-3.06796,0.295675,0,-0.71779,0.439704,0.053688
0.499086,-0.546097,-2.57792,-3.06796,0.291723,0,-0.675473,0.460488,0.0560395
0.521283,-0.546097,-2.59747,-3.06796,0.294407,0,-0.632833,0.481344,0.058418
0.537934,-0.546097,-2.62204,-3.06796,0.297894,0,-0.589916,0.502133,0.0607701
0.545653,-0.546097,-2.62456,-3.06796,0.298466,0,-0.546686,0.523335,0.0631788
0.548683,-0.546097,-2.63118,-3.06796,0.294082,0,-0.503189,0.544482,0.0655858
0.535273,-0.546097,-2.64387,-3.06796,0.293609,0,-0.459429,0.56557,0.0679905
0.538493,-0.546097,-2.64155,-3.06796,0.287159,0,-0.415419,0.586905,0.0704277
0.514289,-0.546097,-2.63898,-3.06796,0.282384,0,-0.371184,0.608289,0.0728659
0.482076,-0.546097,-2.64538,-3.06796,0.272708,0,-0.326725,0.629495,0.0752744
0.466987,-0.546097,-2.62872,-3.06796,0.26803,0,-0.28207,0.651061,0.0777374
0.451076,-0.546097,-2.60484,-3.06796,0.262782,0,-0.237234,0.672704,0.0802088
0.438512,-0.546097,-2.57667,-3.06796,0.261946,0,-0.192226,0.694376,0.0826877
0.427532,-0.546097,-2.54647,-3.06796,0.265938,0,-0.147065,0.716061,0.0851633
0.419868,-0.546097,-2.51232,-3.06796,0.269,0,-0.101758,0.737763,0.0876446
0.420192,-0.546097,-2.48216,-3.06796,0.273351,0,-0.0563026,0.759339,0.090107
0.413495,-0.546097,-2.44669,-3.06796,0.278485,0,-0.010739,0.781007,0.0925879
0.436638,-0.546097,-2.40327,-3.06796,0.279518,0,0.0348731,0.802918,0.0951044
0.461669,-0.546097,-2.36346,-3.06796,0.284212,0,0.0805764,0.824773,0.097618
0.488383,-0.546097,-2.32441,-3.06796,0.284133,0,0.126342,0.846596,0.100123
0.514091,-0.546097,-2.30071,-3.06796,0.281583,0,0.172221,0.868188,0.102601
0.547621,-0.546097,-2.27138,-3.06796,0.282333,0,0.21811,0.889864,0.105091
0.576602,-0.546097,-2.25682,-3.06796,0.279981,0,0.264109,0.911256,0.107545
0.609399,-0.546097,-2.2342,-3.06796,0.276796,0,0.310073,0.932758,0.110014
0.643112,-0.546097,-2.21662,-3.06796,0.274711,0,0.356056,0.954162,0.112471
0.713457,-0.273049,-2.16322,-3.06796,0.279984,0,0.402046,0.975464,0.114916
0.799238,0,-2.15504,-3.06796,0.277389,0,0.448015,0.996694,0.117351
0.830233,0,-2.15219,-3.06796,0.278378,0,0.493985,1.01777,0.119768
0.90009,0.273049,-2.1091,-3.06796,0.280266,0,0.539909,1.03877,0.122175
0.92163,0.273049,-2.10878,-3.06796,0.279731,0,0.585772,1.05967,0.12457
0.855353,0.273049,-1.99219,-2.76117,0.275308,0,0.630911,1.08155,0.127072
0.848091,0.273049,-1.98168,-2.76117,0.421341,0,0.676743,1.10199,0.129413
0.862122,0.273049,-1.95098,-2.76117,0.417963,0,0.722391,1.12247,0.131756
0.874125,0.273049,-1.91284,-2.76117,0.412516,0,0.76795,1.14279,0.134078
0.86662,0.273049,-1.87166,-2.76117,0.41,0,0.813514,1.16283,0.13637
0.866866,0.273049,-1.824,-2.76117,0.397035,0,0.858823,1.18292,0.138669
0.867803,0.273049,-1.78932,-2.76117,0.368042,0,0.904105,1.2027,0.140922
0.872624,0.273049,-1.73238,-2.76117,0.341352,0,0.948907,1.22274,0.14321
0.879438,0.273049,-1.70818,-2.76117,0.326821,0,0.993827,1.24226,0.145436
0.928672,0.546097,-1.6561,-2.76117,0.313435,0,1.03838,1.26183,0.147661
0.935164,0.546097,-1.56586,-2.45437,0.306455,0,1.08196,1.28206,0.149964
0.963648,0.546097,-1.55269,-2.45437,0.302468,0,1.12612,1.30121,0.152134
1.02461,0.819146,-1.54244,-2.45437,0.303178,0,1.17021,1.32005,0.154276
1.0478,0.819146,-1.53421,-2.45437,0.305205,0,1.21393,1.33883,0.156408
1.07321,0.819146,-1.5259,-2.45437,0.306289,0,1.25743,1.3574,0.158514
1.06921,0.819146,-1.41508,-2.14757,0.309095,0,1.29978,1.37654,0.160685
1.06551,0.819146,-1.39309,-2.14757,0.457666,0,1.34271,1.39471,0.162747
1.0869,0.819146,-1.37009,-2.14757,0.446645,0,1.3853,1.41271,0.164788
1.10792,0.819146,-1.34716,-2.14757,0.439941,0,1.42758,1.4305,0.166804
1.13152,0.819146,-1.32638,-2.14757,0.430447,0,1.46954,1.44808,0.168798
1.16197,0.819146,-1.30316,-2.14757,0.406973,0,1.51113,1.46545,0.170764
1.19259,0.819146,-1.28889,-2.14757,0.372165,0,1.55255,1.48247,0.172689
1.23276,0.819146,-1.26239,-2.14757,0.335811,0,1.59334,1.49944,0.174606
1.2714,0.819146,-1.23552,-2.14757,0.310923,0,1.6337,1.51619,0.176491
1.35018,1.09219,-1.23225,-2.14757,0.289427,0,1.67392,1.53254,0.178333
1.39255,1.09219,-1.21048,-2.14757,0.27804,0,1.71349,1.54879,0.180159
1.43509,1.09219,-1.20283,-2.14757,0.274013,0,1.75284,1.56465,0.181937
1.5121,1.36524,-1.19506,-2.14757,0.272372,0,1.79161,1.58035,0.183701
1.55484,1.36524,-1.17617,-2.14757,0.275733,0,1.82989,1.59581,0.185436
1.62538,1.63829,-1.1854,-2.14757,0.278287,0,1.86801,1.61082,0.18711
1.65807,1.63829,-1.1826,-2.14757,0.282311,0,1.90568,1.62556,0.18876
1.69612,1.63829,-1.17964,-2.14757,0.283754,0,1.94287,1.64001,0.190378
1.7555,1.91134,-1.17989,-2.14757,0.279059,0,1.97937,1.6543,0.191976
1.78333,1.91134,-1.18204,-2.14757,0.276412,0,2.01563,1.66816,0.193522
1.80908,1.91134,-1.18691,-2.14757,0.27176,0,2.05139,1.68172,0.195035
1.84011,1.91134,-1.1939,-2.14757,0.265625,0,2.08663,1.69498,0.196513
1.90653,2.18439,-1.24466,-2.14757,0.255735,0,2.12163,1.7078,0.197937
1.94636,2.18439,-1.25553,-2.14757,0.251908,0,2.1558,1.72045,0.199342
1.9872,2.18439,-1.27111,-2.14757,0.246144,0,2.18948,1.73276,0.200709
2.04108,2.18439,-1.27688,-2.14757,0.242884,0,2.22254,1.74477,0.202038
2.10049,2.18439,-1.28173,-2.14757,0.240927,0,2.25509,1.75644,0.203329
2.16342,2.18439,-1.28312,-2.14757,0.238956,0,2.28695,1.76781,0.204582
2.22817,2.18439,-1.28642,-2.14757,0.237954,0,2.31826,1.77883,0.205797
2.29949,2.18439,-1.28457,-2.14757,0.232993,0,2.34893,1.78953,0.206975
2.37237,2.18439,-1.2747,-2.14757,0.23002,0,2.37892,1.79991,0.208114
2.50568,2.45744,-1.27274,-2.14757,0.22613,0,2.40829,1.80993,0.209207
2.58519,2.45744,-1.26844,-2.14757,0.223382,0,2.43733,1.8195,0.210252
2.66693,2.45744,-1.24177,-2.14757,0.22097,0,2.46537,1.82884,0.211268
2.77723,2.73049,-1.24788,-2.14757,0.212561,0,2.49281,1.83779,0.212239
2.85335,2.73049,-1.2344,-2.14757,0.212238,0,2.51984,1.8463,0.213155
2.91458,2.73049,-1.21689,-2.14757,0.210326,0,2.54593,1.85453,0.214039
2.99847,3.00353,-1.22525,-2.14757,0.205255,0,2.57129,1.86239,0.214881
3.04932,3.00353,-1.214,-2.14757,0.204274,0,2.59607,1.86985,0.215674
3.09296,3.00353,-1.21873,-2.14757,0.203037,0,2.62041,1.87686,0.216415
3.1637,3.27658,-1.23699,-2.14757,0.198158,0,2.64378,1.88356,0.21712
3.20767,3.27658,-1.24403,-2.14757,0.197977,0,2.66676,1.88979,0.217769
3.24323,3.27658,-1.25494,-2.14757,0.195893,0,2.68902,1.89564,0.218372
3.31197,3.54963,-1.29523,-2.14757,0.192665,0,2.71054,1.9011,0.218931
3.35679,3.54963,-1.30607,-2.14757,0.190528,0,2.73138,1.90615,0.21944
3.39436,3.54963,-1.32051,-2.14757,0.185703,0,2.75142,1.91082,0.219905
3.43428,3.54963,-1.30291,-2.14757,0.183188,0,2.77011,1.91524,0.220341
3.48012,3.54963,-1.28283,-2.14757,0.180443,0,2.78802,1.91925,0.22073
3.55365,3.82268,-1.29913,-2.14757,0.172581,0,2.80517,1.92284,0.221069
3.6019,3.82268,-1.27703,-2.14757,0.168436,0,2.82148,1.92604,0.221361
3.64906,3.82268,-1.2414,-2.14757,0.166341,0,2.83673,1.92888,0.221611
3.70131,3.82268,-1.21635,-2.14757,0.164579,0,2.85146,1.93124,0.221806
3.75635,3.82268,-1.20065,-2.14757,0.162063,0,2.86562,1.93314,0.221944
3.80193,3.82268,-1.17416,-2.14757,0.160549,0,2.8787,1.93468,0.222039
3.84597,3.82268,-1.15223,-2.14757,0.160669,0,2.89103,1.93578,0.222085
3.88779,3.82268,-1.14178,-2.14757,0.159078,0,2.90277,1.93642,0.222074
3.92511,3.82268,-1.11844,-2.14757,0.157285,0,2.91347,1.93667,0.222018
3.96271,3.82268,-1.09383,-2.14757,0.15787,0,2.92335,1.93649,0.221913
3.99863,3.82268,-1.05426,-2.14757,0.153451,0,2.93211,1.93592,0.221761
4.04393,3.82268,-1.04192,-2.14757,0.152028,0,2.94067,1.93483,0.221547
4.14052,3.82268,-0.907554,-1.84078,0.147526,0,2.94635,1.93361,0.221317
4.16538,3.82268,-0.870393,-1.84078,0.290768,0,2.95267,1.93173,0.22101
4.24028,4.09573,-0.903864,-1.84078,0.279473,0,2.95916,1.92927,0.220636
4.27902,4.09573,-0.910021,-1.84078,0.270106,0,2.96479,1.92638,0.22021
4.36238,4.09573,-0.810142,-1.53398,0.259297,0,2.96789,1.92328,0.219758
4.40364,4.09573,-0.82562,-1.53398,0.357986,0,2.97222,1.91948,0.219225
4.44061,4.09573,-0.826366,-1.53398,0.310893,0,2.97529,1.9153,0.218647
4.47079,4.09573,-0.836703,-1.53398,0.282942,0,2.97766,1.91067,0.218014
4.50078,4.09573,-0.828614,-1.53398,0.255123,0,2.97877,1.90564,0.217334
4.56733,4.09573,-0.777512,-1.53398,0.389522,0.207087,2.97895,1.90024,0.216641
4.59829,4.09573,-0.746962,-1.53398,0.342598,0.207087,2.97799,1.89438,0.215861
4.68357,4.36878,-0.730225,-1.53398,0.314598,0.207087,2.97599,1.8881,0.215031
4.69414,4.36878,-0.686837,-1.53398,0.297098,0.207087,2.97285,1.88141,0.214153
4.76288,4.64183,-0.66936,-1.53398,0.287306,0.207087,2.96895,1.87427,0.213222
4.76225,4.64183,-0.65036,-1.53398,0.295104,0.207087,2.96445,1.86666,0.212237
4.75056,4.64183,-0.674661,-1.53398,0.316158,0.207087,2.95988,1.85855,0.211191
4.74773,4.64183,-0.673415,-1.53398,0.312614,0.207087,2.9538,1.85006,0.210106
4.80136,4.91487,-0.683037,-1.53398,0.300156,0.207087,2.94663,1.84116,0.208973
4.79671,4.91487,-0.674694,-1.53398,0.284224,0.207087,2.93848,1.83183,0.207789
4.79584,4.91487,-0.650433,-1.53398,0.26307,0.207087,2.9292,1.82208,0.206557
4.79824,4.91487,-0.627393,-1.53398,0.240087,0.207087,2.91909,1.81189,0.205273
4.80474,4.91487,-0.605238,-1.53398,0.219767,0.207087,2.90817,1.80127,0.203938
4.81416,4.91487,-0.581576,-1.53398,0.206151,0.207087,2.89632,1.79022,0.202552
4.8226,4.91487,-0.555976,-1.53398,0.192093,0.207087,2.88361,1.77873,0.201115
4.83258,4.91487,-0.536227,-1.53398,0.180267,0.207087,2.87008,1.76681,0.199628
4.79877,4.64183,-0.483756,-1.53398,0.17198,0.207087,2.85564,1.75446,0.198091
4.862,4.64183,-0.352053,-1.22718,0.158519,0.207087,2.83875,1.74177,0.196513
4.87512,4.64183,-0.33015,-1.22718,0.296415,0.207087,2.82265,1.72857,0.194875
4.88639,4.64183,-0.306283,-1.22718,0.274064,0.207087,2.80568,1.71494,0.193188
4.89489,4.64183,-0.28289,-1.22718,0.25225,0.207087,2.78792,1.70088,0.191452
4.90555,4.64183,-0.254422,-1.22718,0.230645,0.207087,2.76929,1.68641,0.189666
4.91886,4.64183,-0.220012,-1.22718,0.203464,0.207087,2.74981,1.67152,0.187831
4.9358,4.64183,-0.182871,-1.22718,0.168581,0.207087,2.72949,1.65622,0.185948
4.95391,4.64183,-0.158691,-1.22718,0.134553,0.207087,2.70856,1.64049,0.184016
4.9626,4.64183,-0.111468,-1.22718,0.119122,0.207087,2.6863,1.62438,0.182037
4.9963,4.64183,0.0214997,-0.920388,0.105101,0.207087,2.66214,1.60789,0.180015
4.99414,4.64183,0.0504133,-0.920388,0.245953,0.207087,2.63846,1.59095,0.177941
4.98792,4.64183,0.0800354,-0.920388,0.235473,0.207087,2.61392,1.57361,0.17582
5.03641,4.91487,0.0757847,-0.920388,0.22498,0.207087,2.58882,1.55587,0.173653
5.03385,4.91487,0.0636673,-0.920388,0.21216,0.207087,2.5634,1.53772,0.171438
5.03492,4.91487,0.0683707,-0.920388,0.169471,0.207087,2.53692,1.51919,0.169178
5.0354,4.91487,0.0758738,-0.920388,0.114118,0.207087,2.50957,1.50027,0.166874
5.02949,4.91487,0.0933305,-0.920388,0.0826067,0.207087,2.48119,1.48097,0.164525
5.02243,4.91487,0.0989752,-0.920388,0.0626884,0.207087,2.45216,1.46129,0.162131
5.01722,4.91487,0.102751,-0.920388,0.0544074,0.207087,2.42234,1.44123,0.159693
5.0176,4.91487,0.0822631,-0.920388,0.0650541,0.207087,2.39208,1.4208,0.157212
5.01715,4.91487,0.0845577,-0.920388,0.0703385,0.207087,2.36066,1.4,0.154688
5.02074,4.91487,0.0749886,-0.920388,0.0655221,0.207087,2.32865,1.37883,0.152122
5.0196,4.91487,0.0781639,-0.920388,0.0571293,0.207087,2.29567,1.3573,0.149515
5.01793,4.91487,0.0828921,-0.920388,0.0396357,0.207087,2.26191,1.33541,0.146866
5.01697,4.91487,0.0882774,-0.920388,0.0194625,0.207087,2.22739,1.31317,0.144176
5.01777,4.91487,0.0951555,-0.920388,-0.00134529,0.207087,2.1921,1.29058,0.141445
5.01555,4.91487,0.112992,-0.920388,-0.0180962,0.207087,2.15591,1.26764,0.138675
5.01402,4.91487,0.120621,-0.920388,-0.0309147,0.207087,2.11913,1.24437,0.135865
5.00698,4.91487,0.152305,-0.920388,-0.0444312,0.207087,2.08126,1.22075,0.133015
4.99719,4.91487,0.184118,-0.920388,-0.0537727,0.207087,2.04266,1.1968,0.130126
4.98557,4.91487,0.214832,-0.920388,-0.0606737,0.207087,2.00336,1.17252,0.1272
5.01991,5.18792,0.227369,-0.920388,-0.0702664,0.207087,1.96335,1.14791,0.124237
5.00705,5.18792,0.258373,-0.920388,-0.0789868,0.207087,1.92266,1.12299,0.121236
5.01917,5.18792,0.39756,-0.613592,-0.0841549,0.207087,1.88028,1.09774,0.118199
4.99641,5.18792,0.425364,-0.613592,0.0575986,0.207087,1.83825,1.0722,0.115127
4.97648,5.18792,0.449429,-0.613592,0.045616,0.207087,1.79559,1.04634,0.112019
4.95446,5.18792,0.469696,-0.613592,0.0349139,0.207087,1.75231,1.02019,0.108878
4.9338,5.18792,0.489868,-0.613592,0.0219208,0.207087,1.70837,0.993749,0.105703
4.91398,5.18792,0.525671,-0.613592,0.00105527,0.207087,1.66363,0.967014,0.102494
4.90052,5.18792,0.547654,-0.613592,-0.0284732,0.207087,1.61843,0.939997,0.0992537
4.88878,5.18792,0.570591,-0.613592,-0.0668141,0.207087,1.57261,0.912702,0.0959811
4.87824,5.18792,0.594024,-0.613592,-0.0931398,0.207087,1.52615,0.885135,0.0926774
4.86588,5.18792,0.616626,-0.613592,-0.117794,0.207087,1.47909,0.857301,0.0893433
4.80306,4.91487,0.65916,-0.613592,-0.133877,0.207087,1.43146,0.829207,0.0859792
4.78825,4.91487,0.678491,-0.613592,-0.144858,0.207087,1.38324,0.800857,0.0825862
4.76809,4.91487,0.694021,-0.613592,-0.151543,0.207087,1.33447,0.772257,0.0791648
4.74945,4.91487,0.70689,-0.613592,-0.15888,0.207087,1.28515,0.743414,0.0757156
4.73232,4.91487,0.719864,-0.613592,-0.158858,0.207087,1.2353,0.714333,0.0722397
4.71741,4.91487,0.735225,-0.613592,-0.163165,0.207087,1.1849,0.685019,0.0687374
4.70312,4.91487,0.750557,-0.613592,-0.163348,0.207087,1.13401,0.65548,0.0652097
4.68836,4.91487,0.764418,-0.613592,-0.165804,0.207087,1.08261,0.625721,0.0616572
4.67643,4.91487,0.775486,-0.613592,-0.173375,0.207087,1.03072,0.595748,0.0580806
4.65891,4.91487,0.788942,-0.613592,-0.176347,0.207087,0.978325,0.565567,0.0544809
4.64528,4.91487,0.780423,-0.613592,-0.183876,0.207087,0.925565,0.535184,0.0508584
4.59175,4.64183,0.808912,-0.613592,-0.189966,0.207087,0.872243,0.504606,0.0472143
4.5746,4.64183,0.796357,-0.613592,-0.1952,0.207087,0.818546,0.473837,0.0435489
4.55428,4.64183,0.800044,-0.613592,-0.201861,0.207087,0.764308,0.442886,0.0398632
4.537,4.64183,0.80164,-0.613592,-0.209768,0.207087,0.70964,0.411758,0.0361578
4.5173,4.64183,0.806155,-0.613592,-0.214016,0.207087,0.654535,0.380459,0.0324337
4.50654,4.64183,0.790787,-0.613592,-0.216421,0.207087,0.599093,0.348995,0.0286914
4.49201,4.64183,0.793044,-0.613592,-0.222244,0.207087,0.543171,0.317374,0.0249317
4.49435,4.64183,0.762841,-0.613592,-0.215908,0.207087,0.486984,0.285597,0.0211555
4.49244,4.64183,0.733692,-0.613592,-0.209595,0.207087,0.430391,0.253673,0.0173634
4.49194,4.64183,0.684978,-0.613592,-0.195091,0.207087,0.373475,0.221606,0.0135561
4.48455,4.64183,0.670808,-0.613592,-0.192135,0.207087,0.316073,0.189413,0.00973505
4.47827,4.64183,0.641903,-0.613592,-0.189907,0.207087,0.258337,0.157091,0.00589998
4.47948,4.64183,0.592998,-0.613592,-0.182851,0.207087,0.200307,0.124642,0.00205225
4.47679,4.64183,0.568715,-0.613592,-0.181372,0.207087,0.141877,0.0920869,-0.00180712
4.47914,4.64183,0.545531,-0.613592,-0.188141,0.207087,0.0831265,0.0594256,-0.00567742
4.49305,4.64183,0.493743,-0.613592,-0.186926,0.207087,0.0241022,0.0266528,-0.00955868
4.49658,4.64183,0.479291,-0.613592,-0.195031,0.207087,-0.0352719,-0.00619813,-0.0134484
4.50167,4.64183,0.465716,-0.613592,-0.199126,0.207087,-0.094927,-0.0391344,-0.0173467
4.50419,4.64183,0.456177,-0.613592,-0.205844,0.207087,-0.154846,-0.0721467,-0.0212525
4.45506,4.36878,0.382166,-0.920388,-0.201082,0.207087,-0.215091,-0.105271,-0.0251697
4.4545,4.36878,0.392677,-0.920388,-0.197479,0.207087,-0.275498,-0.13841,-0.0290875
4.45567,4.36878,0.388302,-0.920388,-0.199393,0.207087,-0.336153,-0.171615,-0.0330117
4.41135,4.36878,0.275914,-1.22718,-0.193983,0.207087,-0.397135,-0.204919,-0.0369449
4.4129,4.36878,0.256794,-1.22718,-0.340937,0.207087,-0.458217,-0.238226,-0.0408775
4.39801,4.36878,0.227245,-1.22718,-0.331323,0.207087,-0.519483,-0.271574,-0.0448129
4.37785,4.36878,0.201687,-1.22718,-0.322665,0.207087,-0.580915,-0.304948,-0.04875
4.34901,4.36878,0.170018,-1.22718,-0.320118,0.207087,-0.642512,-0.338348,-0.0526884
4.30772,4.36878,0.129552,-1.22718,-0.276904,0.207087,-0.704288,-0.37177,-0.056628
4.22587,4.36878,0.0590779,-1.22718,-0.421118,0,-0.766426,-0.405209,-0.0605748
4.19579,4.36878,0.0181338,-1.22718,-0.388135,0,-0.828484,-0.438654,-0.0645132
4.21358,4.36878,0.0909415,-0.920388,-0.367765,0,-0.89028,-0.472022,-0.0684411
4.1817,4.36878,0.0526919,-0.920388,-0.20297,0,-0.952523,-0.505453,-0.0723739
4.16685,4.36878,0.0190594,-0.920388,-0.216365,0,-1.01485,-0.538865,-0.0763029
4.16451,4.36878,-0.0240789,-0.920388,-0.237725,0,-1.07729,-0.572265,-0.0802279
4.1621,4.36878,-0.0461797,-0.920388,-0.267206,0,-1.13971,-0.605614,-0.0841462
4.19197,4.36878,-0.0465046,-0.920388,-0.329049,0,-1.20207,-0.63891,-0.0880563
4.23014,4.36878,-0.0512291,-0.920388,-0.382864,0,-1.26452,-0.672166,-0.0919611
4.21625,4.09573,-0.0970148,-1.22718,-0.41574,0,-1.32738,-0.70544,-0.0958665
4.2254,4.09573,-0.0817811,-1.22718,-0.431784,0,-1.38965,-0.73855,-0.0997519
4.1919,4.09573,-0.177103,-1.53398,-0.432313,0,-1.45246,-0.771691,-0.103639
4.19771,4.09573,-0.158975,-1.53398,-0.563682,0,-1.5146,-0.804649,-0.107504
4.14512,3.82268,-0.140225,-1.53398,-0.529186,0,-1.57674,-0.83754,-0.111358
4.12837,3.82268,-0.129168,-1.53398,-0.510417,0,-1.63868,-0.870318,-0.115198
4.10087,3.82268,-0.14312,-1.53398,-0.487839,0,-1.70064,-0.903023,-0.119026
4.06466,3.82268,-0.192896,-1.53398,-0.431309,0,-1.76272,-0.935665,-0.122845
4.03139,3.82268,-0.249789,-1.53398,-0.38902,0,-1.82477,-0.968215,-0.126649
